DateTime,Ta_C,RH ,e_kPa,Rn_Wm2,u_ms,udir,Snow_m,Rs_in,Rs_out,Rl_in,Rl_out,Rs_net,Rl_net,albedo,Rn
7/18/2019 14:00,26.46,0.153,0.53,812,0,0,0.001,,,,,,,,
7/18/2019 15:00,27.58,0.166,0.613,665.8,1.067,246.6,0.002,,,,,,,,
7/18/2019 16:00,26.75,0.195,0.685,571.6,1.898,275.2,0.003,,,,,,,,
7/18/2019 17:00,25.87,0.177,0.591,370.5,1.815,266.9,0.003,,,,,,,,
7/18/2019 18:00,25.23,0.17,0.547,229.1,1.512,272.1,0.001,,,,,,,,
7/18/2019 19:00,23.97,0.173,0.515,13.13,1.196,256,0.005,,,,,,,,
7/18/2019 20:00,21.97,0.186,0.491,-90.1,0.77,275.5,0.004,,,,,,,,
7/18/2019 21:00,13.58,0.407,0.632,-103.8,0.036,236.2,0.005,,,,,,,,
7/18/2019 22:00,11.32,0.405,0.543,-96,0.164,119.7,0.014,,,,,,,,
7/18/2019 23:00,9.65,0.472,0.566,-92,0.345,195.6,0.014,,,,,,,,
7/19/2019 0:00,11.1,0.35,0.462,-82.4,0.168,130.3,0.014,,,,,,,,
7/19/2019 1:00,15.03,0.262,0.448,-87.8,0.455,215.6,0.008,,,,,,,,
7/19/2019 2:00,16.21,0.226,0.417,-95.5,0.912,223.4,0.004,,,,,,,,
7/19/2019 3:00,15.58,0.237,0.419,-87.8,0.552,239.8,0.001,,,,,,,,
7/19/2019 4:00,15.86,0.215,0.388,-86.1,0.771,235.7,0.002,,,,,,,,
7/19/2019 5:00,14.53,0.243,0.402,-84.7,0.162,199.6,-0.003,,,,,,,,
7/19/2019 6:00,15.45,0.23,0.403,-80.5,0.369,206.9,-0.002,,,,,,,,
7/19/2019 7:00,14.72,0.282,0.472,-63.11,0.306,222.9,0.001,,,,,,,,
7/19/2019 8:00,17.85,0.27,0.552,-45.09,0.504,183.3,-0.002,,,,,,,,
7/19/2019 9:00,21.35,0.227,0.577,-84.5,0.844,221.8,0.002,,,,,,,,
7/19/2019 10:00,23.61,0.192,0.56,367.3,1.271,228.7,0.002,,,,,,,,
7/19/2019 11:00,25.61,0.171,0.561,759.9,1.026,244.9,0.003,,,,,,,,
7/19/2019 12:00,25.59,0.161,0.528,798.8,2.333,275.3,0.005,,,,,,,,
7/19/2019 13:00,27.88,0.148,0.555,818,0.903,216.9,0.004,,,,,,,,
7/19/2019 14:00,27.74,0.141,0.525,762.7,0.67,236.1,0.004,,,,,,,,
7/19/2019 15:00,28.4,0.159,0.615,686.3,1.222,248.2,0.003,,,,,,,,
7/19/2019 16:00,29.13,0.149,0.602,598.5,1.128,211.5,0.002,,,,,,,,
7/19/2019 17:00,28.03,0.155,0.588,438.1,1.001,227.9,0.004,,,,,,,,
7/19/2019 18:00,27.19,0.129,0.465,222.9,1.601,269.2,0.006,,,,,,,,
7/19/2019 19:00,25.69,0.21,0.691,11.44,1.563,290.8,-0.001,,,,,,,,
7/19/2019 20:00,24.24,0.24,0.727,-96.6,0.025,205.8,-0.006,,,,,,,,
7/19/2019 21:00,17.2,0.353,0.693,-102.8,0.109,110.9,0.001,,,,,,,,
7/19/2019 22:00,12.76,0.485,0.714,-82.8,0.562,120.4,0.003,,,,,,,,
7/19/2019 23:00,15.81,0.34,0.61,-66.26,0.54,177.2,0.002,,,,,,,,
7/20/2019 0:00,16.55,0.316,0.594,-88.1,0.597,182.2,0,,,,,,,,
7/20/2019 1:00,14.89,0.343,0.581,-84.9,0.485,165.2,0.002,,,,,,,,
7/20/2019 2:00,16.37,0.307,0.571,-76.85,0.692,188.3,-0.001,,,,,,,,
7/20/2019 3:00,14.87,0.346,0.584,-68.62,0.379,143.7,-0.001,,,,,,,,
7/20/2019 4:00,16.78,0.261,0.498,-84.3,1.009,211.7,0.001,,,,,,,,
7/20/2019 5:00,13.84,0.329,0.52,-80.7,0.089,69.77,-0.003,,,,,,,,
7/20/2019 6:00,14.07,0.309,0.496,-75.96,0.146,356.2,-0.003,,,,,,,,
7/20/2019 7:00,11.93,0.49,0.684,-39.89,0.098,81.6,-0.003,,,,,,,,
7/20/2019 8:00,15.24,0.394,0.679,-33.11,0.518,114.6,0.001,,,,,,,,
7/20/2019 9:00,21.88,0.215,0.564,-75.36,1.01,201.7,0.001,,,,,,,,
7/20/2019 10:00,23.87,0.187,0.553,263.8,0.912,214.1,0.004,,,,,,,,
7/20/2019 11:00,23.9,0.214,0.635,82.4,0.567,201.8,0.001,,,,,,,,
7/20/2019 12:00,24.59,0.39,1.206,1013,0.64,5.756,0.002,,,,,,,,
7/20/2019 13:00,21.03,0.328,0.818,398.9,1.096,339.8,0.005,,,,,,,,
7/20/2019 14:00,22.45,0.468,1.271,668,0.424,7.906,0.004,,,,,,,,
7/20/2019 15:00,21.34,0.57,1.445,425.3,0.951,0.998,0.005,,,,,,,,
7/20/2019 16:00,18,0.559,1.154,-15.78,0.409,343.3,0.004,,,,,,,,
7/20/2019 17:00,14.84,0.853,1.439,-19.25,0.123,320.1,0.006,,,,,,,,
7/20/2019 18:00,12.64,0.93,1.359,-32.97,0.254,201,0.015,,,,,,,,
7/20/2019 19:00,11.41,0.788,1.061,-86,1.623,242.9,0.011,,,,,,,,
7/20/2019 20:00,10.38,0.827,1.041,-68.81,1.019,231.9,0.007,,,,,,,,
7/20/2019 21:00,12.07,0.73,1.028,-82.9,1.101,223.4,0.006,,,,,,,,
7/20/2019 22:00,10.14,0.914,1.133,-41.48,0.078,254.5,0.006,,,,,,,,
7/20/2019 23:00,8.11,0.969,1.047,-87.6,0.095,142.8,0.006,,,,,,,,
7/21/2019 0:00,7.046,0.973,0.977,-76.44,0,0,0.006,,,,,,,,
7/21/2019 1:00,6.258,0.974,0.926,-78.71,0.063,156.1,0.006,,,,,,,,
7/21/2019 2:00,6.345,0.996,0.953,-31.85,0,0,0.007,,,,,,,,
7/21/2019 3:00,8.17,0.946,1.026,-75.33,0.439,149,0.004,,,,,,,,
7/21/2019 4:00,6.416,0.981,0.943,-77.43,0,0,0.006,,,,,,,,
7/21/2019 5:00,5.626,0.982,0.894,-73.81,0.022,271.7,0.005,,,,,,,,
7/21/2019 6:00,8.06,0.866,0.932,-69.87,0.364,162.1,0.004,,,,,,,,
7/21/2019 7:00,9.33,0.791,0.928,-49.15,0.454,148,0.003,,,,,,,,
7/21/2019 8:00,14.24,0.623,1.011,-19.13,0.142,151.7,0.001,,,,,,,,
7/21/2019 9:00,19.18,0.424,0.941,-123.2,0.865,243.2,0.003,,,,,,,,
7/21/2019 10:00,21.2,0.329,0.827,332.2,1.789,297.3,0.002,,,,,,,,
7/21/2019 11:00,20.56,0.466,1.126,79.55,0.167,32.03,0.002,,,,,,,,
7/21/2019 12:00,19.55,0.554,1.258,317,0.287,6.84,0.004,,,,,,,,
7/21/2019 13:00,17.17,0.712,1.394,319.5,0.152,340,0.003,,,,,,,,
7/21/2019 14:00,21.71,0.547,1.42,906,0.691,338.4,0.003,,,,,,,,
7/21/2019 15:00,14.57,0.905,1.499,473.7,0.046,201.6,0.011,,,,,,,,
7/21/2019 16:00,12.06,0.981,1.38,245.4,0.017,217.6,0.01,,,,,,,,
7/21/2019 17:00,11.98,0.946,1.324,-1.325,0,0,0.006,,,,,,,,
7/21/2019 18:00,11.34,0.974,1.306,34.03,0.074,177.2,0.009,,,,,,,,
7/21/2019 19:00,12.75,0.943,1.39,154.3,0.174,199.1,0.01,,,,,,,,
7/21/2019 20:00,13.76,0.855,1.345,-61.72,0.009,231,0.006,,,,,,,,
7/21/2019 21:00,10.31,0.972,1.217,-84,0,0,0.013,,,,,,,,
7/21/2019 22:00,9.53,0.991,1.178,-84.1,0,0,0.013,,,,,,,,
7/21/2019 23:00,9.17,0.997,1.157,-16.24,0.076,204.7,0.013,,,,,,,,
7/22/2019 0:00,8.87,0.999,1.136,-82.2,0.107,123.8,0.011,,,,,,,,
7/22/2019 1:00,7.956,0.997,1.066,-24.29,0.046,222.4,0.01,,,,,,,,
7/22/2019 2:00,8.51,0.999,1.109,-79.97,0.085,96.4,0.011,,,,,,,,
7/22/2019 3:00,6.573,0.997,0.969,-80.5,0,0,0.011,,,,,,,,
7/22/2019 4:00,5.41,0.998,0.896,-38.44,0.127,219.2,0.011,,,,,,,,
7/22/2019 5:00,5.059,0.998,0.874,-30.18,0,0,0.013,,,,,,,,
7/22/2019 6:00,5.17,0.998,0.881,-38.79,0,0,0.013,,,,,,,,
7/22/2019 7:00,5.466,0.998,0.899,54.58,0.039,283.6,0.012,,,,,,,,
7/22/2019 8:00,8.71,0.995,1.119,-33.08,0,0,0.01,,,,,,,,
7/22/2019 9:00,11.61,0.926,1.265,-49.65,0.037,2.77,0.01,,,,,,,,
7/22/2019 10:00,14.82,0.762,1.284,37.81,0.011,291,0.006,,,,,,,,
7/22/2019 11:00,18.42,0.71,1.503,764.7,0.273,4.239,0.004,,,,,,,,
7/22/2019 12:00,19.09,0.686,1.514,313.5,0.264,13.68,0.006,,,,,,,,
7/22/2019 13:00,18.86,0.712,1.549,1034,0.644,348.8,0.009,,,,,,,,
7/22/2019 14:00,17.71,0.765,1.549,467.4,0.301,27.62,0.009,,,,,,,,
7/22/2019 15:00,9.09,0.934,1.078,-1.727,0.338,168.4,0.007,,,,,,,,
7/22/2019 16:00,16.25,0.692,1.278,584.6,0.484,226.9,0.003,,,,,,,,
7/22/2019 17:00,18.34,0.563,1.186,304.8,0.563,255.6,0.002,,,,,,,,
7/22/2019 18:00,18.35,0.573,1.208,-2.086,0,0,-0.002,,,,,,,,
7/22/2019 19:00,17.77,0.679,1.38,-5.866,0.09,270.8,0.001,,,,,,,,
7/22/2019 20:00,13.17,0.876,1.325,-43.23,0.07,113.4,0.004,,,,,,,,
7/22/2019 21:00,11.54,0.927,1.261,-51.64,0,0,0.004,,,,,,,,
7/22/2019 22:00,10.84,0.934,1.212,-63.49,0,0,0.005,,,,,,,,
7/22/2019 23:00,9.12,0.959,1.11,-89.1,0,0,0.003,,,,,,,,
7/23/2019 0:00,7.465,0.968,1,-89.7,0.158,291.1,0.005,,,,,,,,
7/23/2019 1:00,7.528,0.953,0.989,-72.98,0.241,273.3,0.004,,,,,,,,
7/23/2019 2:00,6.127,0.977,0.922,-84,0.015,318.6,0.003,,,,,,,,
7/23/2019 3:00,5.554,0.968,0.877,-84.4,0.031,276,0.003,,,,,,,,
7/23/2019 4:00,4.81,0.963,0.83,-80.1,0.272,280.9,0.001,,,,,,,,
7/23/2019 5:00,4.949,0.931,0.809,-76.65,0.078,301.3,-0.001,,,,,,,,
7/23/2019 6:00,3.498,0.988,0.775,-72.1,0.104,274.2,0.003,,,,,,,,
7/23/2019 7:00,6.113,0.971,0.915,-50.16,0.208,99.5,0.002,,,,,,,,
7/23/2019 8:00,10.23,0.832,1.037,-38.22,0.11,110.4,0,,,,,,,,
7/23/2019 9:00,15.27,0.64,1.109,-55.58,0.072,41.63,-0.003,,,,,,,,
7/23/2019 10:00,20.07,0.423,0.993,-48.27,0.139,13.3,-0.005,,,,,,,,
7/23/2019 11:00,21.92,0.404,1.062,901,0.304,6.09,0.001,,,,,,,,
7/23/2019 12:00,22.51,0.42,1.144,987,0.629,78.81,0.001,,,,,,,,
7/23/2019 13:00,20.73,0.479,1.172,106.3,0.385,353.3,-0.001,,,,,,,,
7/23/2019 14:00,21.61,0.469,1.211,239.9,0.083,6.835,-0.001,,,,,,,,
7/23/2019 15:00,24.17,0.392,1.181,571,0.506,36.19,0.002,,,,,,,,
7/23/2019 16:00,23.45,0.392,1.13,540.2,0.504,9.39,0.003,,,,,,,,
7/23/2019 17:00,20.59,0.515,1.247,266.2,0.221,346.9,0.002,,,,,,,,
7/23/2019 18:00,22.7,0.437,1.204,270.3,0.25,6.966,0,,,,,,,,
7/23/2019 19:00,18.88,0.576,1.256,5.101,0.161,312.4,-0.001,,,,,,,,
7/23/2019 20:00,16.95,0.694,1.34,-73.3,0,0,-0.002,,,,,,,,
7/23/2019 21:00,11.77,0.823,1.136,-96.1,0,0,0.002,,,,,,,,
7/23/2019 22:00,9.35,0.882,1.035,-90.5,0,0,0.002,,,,,,,,
7/23/2019 23:00,8.03,0.903,0.97,-85.8,0,0,0,,,,,,,,
7/24/2019 0:00,6.964,0.935,0.934,-90.3,0,0,0.002,,,,,,,,
7/24/2019 1:00,6.446,0.916,0.882,-92.7,0.056,127.9,0,,,,,,,,
7/24/2019 2:00,4.856,0.929,0.801,-88.3,0.05,263.8,-0.004,,,,,,,,
7/24/2019 3:00,4.131,0.927,0.76,-84.3,0.013,271.9,-0.004,,,,,,,,
7/24/2019 4:00,4.237,0.924,0.764,-75.54,0.068,281.8,-0.002,,,,,,,,
7/24/2019 5:00,5.363,0.889,0.795,-72.8,0.129,226.4,-0.002,,,,,,,,
7/24/2019 6:00,5.168,0.912,0.804,-61.33,0.204,61.61,0.001,,,,,,,,
7/24/2019 7:00,9.06,0.803,0.925,-42.68,0.183,122.6,0.001,,,,,,,,
7/24/2019 8:00,15.17,0.55,0.947,-28.19,0.362,145.9,-0.003,,,,,,,,
7/24/2019 9:00,20.98,0.362,0.9,-44.1,1.463,291.1,-0.003,,,,,,,,
7/24/2019 10:00,22.68,0.317,0.873,-18.46,2.339,280.9,-0.002,,,,,,,,
7/24/2019 11:00,24.12,0.273,0.822,851,1.548,245.7,0,,,,,,,,
7/24/2019 12:00,24.5,0.3,0.921,943,2.164,272.9,0.001,,,,,,,,
7/24/2019 13:00,25.75,0.268,0.886,986,0.907,250.4,0.002,,,,,,,,
7/24/2019 14:00,25.25,0.305,0.98,969,0.623,346.1,0.002,,,,,,,,
7/24/2019 15:00,22.94,0.382,1.07,132.9,0.105,4.165,-0.001,,,,,,,,
7/24/2019 16:00,20.72,0.436,1.066,53.52,0.043,353.1,0,,,,,,,,
7/24/2019 17:00,20.69,0.475,1.159,67.75,0.16,28.65,-0.001,,,,,,,,
7/24/2019 18:00,14.26,0.874,1.421,-19.28,0.374,108.4,0.011,,,,,,,,
7/24/2019 19:00,12.14,0.867,1.226,-67.09,0.673,191.6,0.01,,,,,,,,
7/24/2019 20:00,11.97,0.926,1.295,-49.96,0.038,145.9,0.006,,,,,,,,
7/24/2019 21:00,11.06,0.929,1.223,-56.42,0.109,157.1,0.004,,,,,,,,
7/24/2019 22:00,11.22,0.906,1.205,-52.57,0.205,239,0.005,,,,,,,,
7/24/2019 23:00,11.54,0.874,1.188,-59.99,0.316,145,0.006,,,,,,,,
7/25/2019 0:00,11.52,0.858,1.165,-59.4,0.7,193.4,0.008,,,,,,,,
7/25/2019 1:00,11.55,0.829,1.128,-75.24,0.244,194.7,0.007,,,,,,,,
7/25/2019 2:00,13.57,0.65,1.01,-106.9,0.391,214,0.005,,,,,,,,
7/25/2019 3:00,13.69,0.639,1.001,-78.64,0.813,228.7,0.007,,,,,,,,
7/25/2019 4:00,13.85,0.63,0.997,-50.01,0.899,329.4,0.006,,,,,,,,
7/25/2019 5:00,13.56,0.657,1.021,-36.74,0.742,237.1,0.005,,,,,,,,
7/25/2019 6:00,13.55,0.662,1.028,-20.96,0.269,38.82,0.003,,,,,,,,
7/25/2019 7:00,13.21,0.693,1.052,2.1,0.09,144.9,0.005,,,,,,,,
7/25/2019 8:00,15.09,0.589,1.01,110,0.814,225.2,0.006,,,,,,,,
7/25/2019 9:00,15.99,0.586,1.065,161.1,0.734,236,0.006,,,,,,,,
7/25/2019 10:00,18.55,0.537,1.148,661.4,1.007,235.2,0.006,,,,,,,,
7/25/2019 11:00,19.9,0.499,1.16,900,1.212,257.3,0.006,,,,,,,,
7/25/2019 12:00,19.22,0.491,1.092,716.5,1.943,275.2,0.007,,,,,,,,
7/25/2019 13:00,21.67,0.433,1.121,298,0.845,206.3,0.004,,,,,,,,
7/25/2019 14:00,22.59,0.377,1.032,520.4,0.867,213.8,0.005,,,,,,,,
7/25/2019 15:00,20.7,0.492,1.2,212.3,0.258,49.33,0.005,,,,,,,,
7/25/2019 16:00,20.19,0.52,1.231,178.9,0.44,223.4,0.004,,,,,,,,
7/25/2019 17:00,22.6,0.443,1.214,605.7,0.583,319.4,0.004,,,,,,,,
7/25/2019 18:00,20.39,0.465,1.114,56.55,0.183,308.7,0.003,,,,,,,,
7/25/2019 19:00,20.03,0.481,1.125,23.66,0.102,270.8,0.004,,,,,,,,
7/25/2019 20:00,16.11,0.694,1.27,-67.7,0,0,0.003,,,,,,,,
7/25/2019 21:00,11.89,0.79,1.099,-87.8,0,0,0.008,,,,,,,,
7/25/2019 22:00,8.7,0.86,0.967,-89,0.017,317.4,0.008,,,,,,,,
7/25/2019 23:00,10.78,0.7,0.905,-82.9,0.264,131.2,0.007,,,,,,,,
7/26/2019 0:00,9.8,0.739,0.895,-78.63,0,0,0.006,,,,,,,,
7/26/2019 1:00,11.11,0.658,0.87,-80.5,0.14,159.6,0.005,,,,,,,,
7/26/2019 2:00,12.48,0.619,0.895,-81.6,0.512,251.8,0.005,,,,,,,,
7/26/2019 3:00,12.24,0.625,0.89,-82.6,0.239,174.9,0.006,,,,,,,,
7/26/2019 4:00,11.29,0.659,0.881,-78.58,0.205,169.7,0.006,,,,,,,,
7/26/2019 5:00,11.13,0.648,0.857,-80.7,0.255,144.8,0.005,,,,,,,,
7/26/2019 6:00,10.85,0.652,0.846,-71.66,0.239,146.9,0.005,,,,,,,,
7/26/2019 7:00,12.41,0.616,0.887,-53.15,0.28,141.4,0.002,,,,,,,,
7/26/2019 8:00,13.78,0.619,0.975,-42.93,0.205,150.2,0.004,,,,,,,,
7/26/2019 9:00,18.67,0.48,1.032,-35.51,0.393,234.8,0.003,,,,,,,,
7/26/2019 10:00,20.64,0.398,0.966,79.44,0.041,162.6,0,,,,,,,,
7/26/2019 11:00,22.71,0.354,0.977,1029,0.355,23.95,0.001,,,,,,,,
7/26/2019 12:00,19.32,0.466,1.042,25.85,0.166,120.5,0.003,,,,,,,,
7/26/2019 13:00,18.2,0.563,1.177,141.8,0,0,0.006,,,,,,,,
7/26/2019 14:00,18.48,0.558,1.185,39.86,0.008,138.8,0.003,,,,,,,,
7/26/2019 15:00,13.51,0.813,1.257,31.01,0.469,287.4,0.006,,,,,,,,
7/26/2019 16:00,15.23,0.708,1.225,9.81,0.925,282.7,0.002,,,,,,,,
7/26/2019 17:00,15.42,0.755,1.322,19.37,0,0,0.003,,,,,,,,
7/26/2019 18:00,14.05,0.673,1.078,-61.27,0.934,237,0.004,,,,,,,,
7/26/2019 19:00,13.54,0.717,1.112,-35.99,0.72,244.7,0.003,,,,,,,,
7/26/2019 20:00,14.04,0.652,1.044,-53.87,0.178,230.7,0.001,,,,,,,,
7/26/2019 21:00,13,0.718,1.074,-31.86,0.067,150.4,0.002,,,,,,,,
7/26/2019 22:00,11.95,0.782,1.092,-24.09,0.02,109.9,0.003,,,,,,,,
7/26/2019 23:00,11.67,0.813,1.115,-32.41,0,0,0.002,,,,,,,,
7/27/2019 0:00,11.63,0.763,1.044,-24.95,0.246,148.1,0.002,,,,,,,,
7/27/2019 1:00,11.55,0.779,1.061,-20.68,0,0,0.002,,,,,,,,
7/27/2019 2:00,10.71,0.8,1.03,-49.57,0.057,112,0.002,,,,,,,,
7/27/2019 3:00,8.42,0.889,0.981,-73.68,0.023,188.7,0.001,,,,,,,,
7/27/2019 4:00,7.614,0.901,0.941,-69.18,0.115,135.8,0.003,,,,,,,,
7/27/2019 5:00,7.041,0.947,0.951,-23.83,0,0,0.005,,,,,,,,
7/27/2019 6:00,7.481,0.92,0.952,-49.54,0,0,0.003,,,,,,,,
7/27/2019 7:00,8.64,0.915,1.025,-2.236,0.055,83.4,0.004,,,,,,,,
7/27/2019 8:00,11.94,0.804,1.123,93.5,0.244,21.62,0.002,,,,,,,,
7/27/2019 9:00,14.79,0.767,1.291,114.8,0,0,0.003,,,,,,,,
7/27/2019 10:00,15.35,0.678,1.182,121,0.382,209.7,0.003,,,,,,,,
7/27/2019 11:00,15.93,0.64,1.159,195.9,0.346,222.5,0.003,,,,,,,,
7/27/2019 12:00,18.42,0.519,1.098,209.5,0.955,280.5,0.005,,,,,,,,
7/27/2019 13:00,11.91,0.919,1.281,292.5,0.124,223.8,0.008,,,,,,,,
7/27/2019 14:00,15.54,0.807,1.424,17.45,0.173,356.8,0.006,,,,,,,,
7/27/2019 15:00,11.33,0.895,1.2,1.942,0.669,193,0.01,,,,,,,,
7/27/2019 16:00,16.91,0.736,1.418,220,0.122,107.6,0.008,,,,,,,,
7/27/2019 17:00,16.34,0.745,1.383,36.55,0,0,0.007,,,,,,,,
7/27/2019 18:00,12.21,0.86,1.222,-64.61,1.54,214.8,0.011,,,,,,,,
7/27/2019 19:00,12.94,0.775,1.156,-9.3,1.201,212.8,0.006,,,,,,,,
7/27/2019 20:00,13.12,0.713,1.074,-60.81,1.474,311.5,0.007,,,,,,,,
7/27/2019 21:00,11.21,0.881,1.171,-39.41,0.088,205.5,0.006,,,,,,,,
7/27/2019 22:00,10.44,0.888,1.122,-70.95,0.077,304.7,0.006,,,,,,,,
7/27/2019 23:00,11.44,0.81,1.094,-47.52,0.112,171.8,0.004,,,,,,,,
7/28/2019 0:00,12.08,0.77,1.085,-38.81,0.977,266.3,0.005,,,,,,,,
7/28/2019 1:00,12,0.798,1.119,-25.05,0.372,218.3,0.005,,,,,,,,
7/28/2019 2:00,12.7,0.706,1.036,-78.87,0.884,264,0.006,,,,,,,,
7/28/2019 3:00,11.95,0.761,1.063,-78.95,1.2,280.6,0.005,,,,,,,,
7/28/2019 4:00,11.89,0.714,0.994,-80,0.839,249.3,0.005,,,,,,,,
7/28/2019 5:00,12.93,0.661,0.984,-84.8,1.199,236.7,0.004,,,,,,,,
7/28/2019 6:00,12.66,0.653,0.956,-80.4,0.999,226.6,0.006,,,,,,,,
7/28/2019 7:00,13.23,0.626,0.952,-60.09,1.168,238.3,0.004,,,,,,,,
7/28/2019 8:00,13.74,0.615,0.966,-49.32,0.559,158.7,0.003,,,,,,,,
7/28/2019 9:00,15.42,0.548,0.96,-63.23,1.775,251,0.002,,,,,,,,
7/28/2019 10:00,14.81,0.543,0.913,60.84,1.536,239.3,0.002,,,,,,,,
7/28/2019 11:00,17.88,0.453,0.928,824,1.12,334.3,0.001,,,,,,,,
7/28/2019 12:00,19.59,0.433,0.987,961,1.824,255.3,0.003,,,,,,,,
7/28/2019 13:00,19.74,0.41,0.944,867,1.068,269.1,0.005,,,,,,,,
7/28/2019 14:00,21.22,0.353,0.888,343.7,1.341,197.5,0.003,,,,,,,,
7/28/2019 15:00,21.22,0.386,0.974,575.1,1.562,262.5,0.004,,,,,,,,
7/28/2019 16:00,21.86,0.343,0.899,681,1.983,292,0.005,,,,,,,,
7/28/2019 17:00,21.39,0.288,0.733,478.8,2.398,279.1,0.004,,,,,,,,
7/28/2019 18:00,20.95,0.306,0.757,251.7,1.307,268.2,0.005,,,,,,,,
7/28/2019 19:00,20.3,0.318,0.757,61.4,0.919,229.1,0.003,,,,,,,,
7/28/2019 20:00,17.33,0.4,0.79,-92.6,0.185,202.5,-0.001,,,,,,,,
7/28/2019 21:00,11.74,0.557,0.767,-99.7,0.195,117.9,0.004,,,,,,,,
7/28/2019 22:00,12.21,0.502,0.714,-96.9,0.397,151.4,0.002,,,,,,,,
7/28/2019 23:00,11.69,0.488,0.669,-94.8,0.532,133.4,0.004,,,,,,,,
7/29/2019 0:00,7.897,0.674,0.717,-87.7,0.039,120.8,0.005,,,,,,,,
7/29/2019 1:00,5.438,0.755,0.678,-90.2,0.142,96.4,0.004,,,,,,,,
7/29/2019 2:00,3.771,0.808,0.646,-88.6,0,0,0.004,,,,,,,,
7/29/2019 3:00,2.741,0.841,0.625,-87.4,0,0,0.003,,,,,,,,
7/29/2019 4:00,1.65,0.873,0.6,-78.98,0,0,0.004,,,,,,,,
7/29/2019 5:00,1.131,0.905,0.6,-78.81,0.06,114.9,0.003,,,,,,,,
7/29/2019 6:00,3.042,0.827,0.629,-70.85,0.046,309,0.001,,,,,,,,
7/29/2019 7:00,7.12,0.658,0.664,-52.85,0.074,149.2,0.001,,,,,,,,
7/29/2019 8:00,12.32,0.493,0.706,-35.41,0.158,122.9,-0.001,,,,,,,,
7/29/2019 9:00,16.67,0.374,0.709,-59.79,0.386,213.5,0,,,,,,,,
7/29/2019 10:00,20.46,0.206,0.496,573.1,1.127,312.9,0,,,,,,,,
7/29/2019 11:00,22.94,0.205,0.574,811,0.731,237,0.002,,,,,,,,
7/29/2019 12:00,23.05,0.196,0.551,911,1.577,306.4,0.004,,,,,,,,
7/29/2019 13:00,24.17,0.18,0.544,481.6,0.614,275.4,0.001,,,,,,,,
7/29/2019 14:00,24.92,0.229,0.722,920,0.972,157.1,0,,,,,,,,
7/29/2019 15:00,25.23,0.271,0.87,472.7,0.368,356.8,0.002,,,,,,,,
7/29/2019 16:00,22.44,0.269,0.731,83,0.51,337.5,0.002,,,,,,,,
7/29/2019 17:00,25.29,0.236,0.762,472.6,0.478,8.75,0.003,,,,,,,,
7/29/2019 18:00,24.82,0.231,0.723,230.1,0.695,259.9,0,,,,,,,,
7/29/2019 19:00,23.25,0.281,0.801,21.3,0.335,105,0.001,,,,,,,,
7/29/2019 20:00,18.74,0.419,0.904,-91.6,0.088,203.5,-0.002,,,,,,,,
7/29/2019 21:00,11.41,0.682,0.919,-96.1,0.189,311.2,0.002,,,,,,,,
7/29/2019 22:00,10.74,0.619,0.797,-89.6,0.344,240.1,0,,,,,,,,
7/29/2019 23:00,7.946,0.722,0.771,-91.3,0.242,101.9,0.002,,,,,,,,
7/30/2019 0:00,7.214,0.728,0.739,-85.4,0,0,0.002,,,,,,,,
7/30/2019 1:00,7.929,0.655,0.698,-77.56,0.087,132.8,0.001,,,,,,,,
7/30/2019 2:00,9.22,0.567,0.66,-76.5,0.203,128.2,0.001,,,,,,,,
7/30/2019 3:00,6.162,0.716,0.677,-74.23,0,0,0.003,,,,,,,,
7/30/2019 4:00,6.731,0.693,0.681,-69.74,0.013,125.3,0.001,,,,,,,,
7/30/2019 5:00,12.15,0.44,0.623,-72.15,0.15,147.9,0,,,,,,,,
7/30/2019 6:00,12.33,0.445,0.636,-47.49,0.276,146.4,-0.002,,,,,,,,
7/30/2019 7:00,14.73,0.389,0.652,-5.717,0.849,202,0.003,,,,,,,,
7/30/2019 8:00,16.43,0.373,0.696,57.29,1.196,205.2,0.004,,,,,,,,
7/30/2019 9:00,19.78,0.306,0.706,97.8,0.74,203.2,0.004,,,,,,,,
7/30/2019 10:00,18.67,0.359,0.771,88.6,0.516,224.4,0.003,,,,,,,,
7/30/2019 11:00,20.42,0.32,0.768,306.7,0.858,224.9,0.004,,,,,,,,
7/30/2019 12:00,21.85,0.298,0.779,358.4,1.305,266.8,0.004,,,,,,,,
7/30/2019 13:00,22.43,0.295,0.801,382.8,0.869,304.3,0.004,,,,,,,,
7/30/2019 14:00,24.39,0.26,0.794,687.2,1.373,218,0.004,,,,,,,,
7/30/2019 15:00,22.6,0.265,0.728,224.5,1.462,244.5,0.005,,,,,,,,
7/30/2019 16:00,21.5,0.301,0.772,102.9,1.914,258.9,0.005,,,,,,,,
7/30/2019 17:00,22.12,0.315,0.839,112.4,0.593,206.1,0.003,,,,,,,,
7/30/2019 18:00,22.89,0.317,0.885,255.2,0.897,222.4,0.002,,,,,,,,
7/30/2019 19:00,21.11,0.384,0.96,-26.62,0.419,196.3,0.001,,,,,,,,
7/30/2019 20:00,17.11,0.444,0.866,-72.16,0.572,255.5,0.004,,,,,,,,
7/30/2019 21:00,17.27,0.402,0.791,-82.5,2.069,201.1,0.004,,,,,,,,
7/30/2019 22:00,15.82,0.464,0.833,-73.19,0.876,233.1,0.004,,,,,,,,
